latitude,longitude,,,,,
13.6033,100.7808,,,,,
13.6034,100.7806,,,,,
13.6035,100.7804,,,,,
13.6036,100.7801,,,,,
13.6036,100.7799,,,,,
13.6037,100.7797,,,,,
13.6038,100.7795,,,,,
13.6039,100.7793,,,,,
13.6039,100.7791,,,,,
13.604,100.7788,,,,,
13.6041,100.7786,,,,,
13.6042,100.7784,,,,,
13.6043,100.7782,,,,,
13.6043,100.7779,,,,,
13.6044,100.7777,,,,,
13.6045,100.7775,,,,,
13.6046,100.7772,,,,,
13.6047,100.777,,,,,
13.6047,100.7768,,,,,
13.6048,100.7766,,,,,
13.6049,100.7764,,,,,
13.6049,100.7764,,,,,
13.6051,100.7759,,,,,
13.6051,100.7759,,,,,
13.6052,100.7755,,,,,
13.6052,100.7755,,,,,
13.6054,100.775,,,,,
13.6054,100.775,,,,,
13.6055,100.7746,,,,,
13.6055,100.7746,,,,,
13.6057,100.7742,,,,,
13.6057,100.7742,,,,,
13.6058,100.7738,,,,,
13.6058,100.7738,,,,,
13.606,100.7734,,,,,
13.606,100.7734,,,,,
13.6061,100.773,,,,,
13.6061,100.773,,,,,
13.6063,100.7726,,,,,
13.6063,100.7726,,,,,
13.6064,100.7722,,,,,
13.6064,100.7722,,,,,
13.6066,100.7717,,,,,
13.6066,100.7717,,,,,
13.6066,100.7716,,,,,
13.6067,100.7714,,,,,
13.6067,100.7712,,,,,
13.6068,100.771,,,,,
13.6069,100.7709,,,,,
13.6069,100.7707,,,,,
13.607,100.7705,,,,,
13.6071,100.7704,,,,,
13.6071,100.7702,,,,,
13.6072,100.77,,,,,
13.6072,100.7699,,,,,
13.6073,100.7697,,,,,
13.6073,100.7696,,,,,
13.6074,100.7695,,,,,
13.6074,100.7694,,,,,
13.6074,100.7693,,,,,
13.6074,100.7692,,,,,
13.6075,100.7692,,,,,
13.6075,100.7691,,,,,
13.6075,100.769,,,,,
13.6075,100.7689,,,,,
13.6076,100.7689,,,,,
13.6076,100.7688,,,,,
13.6076,100.7687,,,,,
13.6076,100.7687,,,,,
13.6077,100.7686,,,,,
13.6077,100.7686,,,,,
13.6077,100.7685,,,,,
13.6077,100.7685,,,,,
13.6077,100.7685,,,,,
13.6077,100.7685,,,,,
13.6077,100.7685,,,,,
13.6077,100.7685,,,,,
13.6077,100.7684,,,,,
13.6077,100.7684,,,,,
13.6077,100.7684,,,,,
13.6077,100.7684,,,,,
13.6077,100.7684,,,,,
13.6077,100.7683,,,,,
13.6077,100.7683,,,,,
13.6077,100.7683,,,,,
13.6077,100.7683,,,,,
13.6077,100.7682,,,,,
13.6077,100.7681,,,,,
13.6077,100.7681,,,,,
13.6077,100.7681,,,,,
13.6077,100.7681,,,,,
13.6077,100.768,,,,,
13.6077,100.768,,,,,
13.6078,100.768,,,,,
13.6078,100.768,,,,,
13.6078,100.768,,,,,
13.6078,100.768,,,,,
13.6078,100.7679,,,,,
13.6078,100.7679,,,,,
13.6078,100.7679,,,,,
13.6078,100.7679,,,,,
13.6078,100.7678,,,,,
13.6078,100.7678,,,,,
13.6078,100.7678,,,,,
13.6078,100.7678,,,,,
13.6078,100.7678,,,,,
13.6079,100.7677,,,,,
13.6079,100.7677,,,,,
13.6079,100.7677,,,,,
13.6079,100.7677,,,,,
13.6079,100.7677,,,,,
13.6079,100.7676,,,,,
13.6079,100.7676,,,,,
13.6079,100.7676,,,,,
13.6079,100.7676,,,,,
13.6079,100.7676,,,,,
13.6079,100.7675,,,,,
13.6079,100.7675,,,,,
13.6079,100.7675,,,,,
13.6079,100.7675,,,,,
13.608,100.7674,,,,,
13.608,100.7674,,,,,
13.608,100.7674,,,,,
13.608,100.7673,,,,,
13.608,100.7673,,,,,
13.608,100.7672,,,,,
13.608,100.7672,,,,,
13.6081,100.7671,,,,,
13.6081,100.7671,,,,,
13.6081,100.7671,,,,,
13.6081,100.767,,,,,
13.6081,100.767,,,,,
13.6081,100.767,,,,,
13.6081,100.767,,,,,
13.6081,100.767,,,,,
13.6081,100.767,,,,,
13.6081,100.767,,,,,
13.6081,100.767,,,,,
13.6081,100.767,,,,,
13.6081,100.7669,,,,,
13.6081,100.7668,,,,,
13.6081,100.7668,,,,,
13.6081,100.7667,,,,,
13.6081,100.7666,,,,,
13.6082,100.7666,,,,,
13.6082,100.7665,,,,,
13.6082,100.7664,,,,,
13.6083,100.7663,,,,,
13.6083,100.7662,,,,,
13.6083,100.7661,,,,,
13.6084,100.766,,,,,
13.6084,100.7659,,,,,
13.6084,100.7658,,,,,
13.6085,100.7657,,,,,
13.6086,100.7655,,,,,
13.6086,100.7654,,,,,
13.6087,100.7652,,,,,
13.6087,100.765,,,,,
13.6088,100.7648,,,,,
13.6089,100.7647,,,,,
13.609,100.7645,,,,,
13.609,100.7643,,,,,
13.6091,100.7642,,,,,
13.6092,100.764,,,,,
13.6093,100.7639,,,,,
13.6093,100.7638,,,,,
13.6094,100.7636,,,,,
13.6094,100.7635,,,,,
13.6095,100.7633,,,,,
13.6096,100.7632,,,,,
13.6097,100.763,,,,,
13.6097,100.7629,,,,,
13.6098,100.7627,,,,,
13.6099,100.7626,,,,,
13.6099,100.7624,,,,,
13.61,100.7623,,,,,
13.6101,100.7621,,,,,
13.6101,100.762,,,,,
13.6102,100.7619,,,,,
13.6102,100.7618,,,,,
13.6103,100.7617,,,,,
13.6103,100.7616,,,,,
13.6103,100.7615,,,,,
13.6104,100.7614,,,,,
13.6104,100.7614,,,,,
13.6104,100.7613,,,,,
13.6104,100.7612,,,,,
13.6105,100.761,,,,,
13.6105,100.7609,,,,,
13.6106,100.7608,,,,,
13.6106,100.7607,,,,,
13.6106,100.7605,,,,,
13.6107,100.7604,,,,,
13.6107,100.7603,,,,,
13.6108,100.7601,,,,,
13.6108,100.76,,,,,
13.6109,100.7598,,,,,
13.611,100.7597,,,,,
13.6111,100.7595,,,,,
13.6111,100.7594,,,,,
13.6112,100.7592,,,,,
13.6113,100.7591,,,,,
13.6113,100.759,,,,,
13.6114,100.7588,,,,,
13.6115,100.7587,,,,,
13.6115,100.758,,,,,
13.6116,100.7584,,,,,
13.6117,100.7582,,,,,
13.6117,100.7581,,,,,
13.6118,100.7579,,,,,
13.6119,100.7577,,,,,
13.6119,100.7576,,,,,
13.612,100.7574,,,,,
13.6121,100.7572,,,,,
13.6122,100.757,,,,,
13.6122,100.7568,,,,,
13.6123,100.7567,,,,,
13.6124,100.7565,,,,,
13.6125,100.7563,,,,,
13.6125,100.7561,,,,,
13.6126,100.7559,,,,,
13.6127,100.7557,,,,,
13.6128,100.7555,,,,,
13.6129,100.7553,,,,,
13.613,100.7551,,,,,
13.6131,100.7549,,,,,
13.6132,100.7547,,,,,
13.6132,100.7545,,,,,
13.6133,100.7543,,,,,
13.6134,100.7541,,,,,
13.6135,100.7539,,,,,
13.6136,100.7537,,,,,
13.6137,100.7535,,,,,
13.6138,100.7533,,,,,
13.6138,100.7531,,,,,
13.6139,100.7528,,,,,
13.614,100.7526,,,,,
13.6141,100.7524,,,,,
13.6142,100.7522,,,,,
13.6143,100.752,,,,,
13.6144,100.7518,,,,,
13.6144,100.7516,,,,,
13.6145,100.7514,,,,,
13.6146,100.7512,,,,,
13.6147,100.751,,,,,
13.6148,100.7508,,,,,
13.6149,100.7506,,,,,
13.615,100.7504,,,,,
13.615,100.7502,,,,,
13.6151,100.7501,,,,,
13.6152,100.7499,,,,,
13.6153,100.7497,,,,,
13.6154,100.7495,,,,,
13.6155,100.7493,,,,,
13.6156,100.7491,,,,,
13.6156,100.7489,,,,,
13.6157,100.7487,,,,,
13.6158,100.7485,,,,,
13.6159,100.7483,,,,,
13.616,100.7481,,,,,
13.6161,100.748,,,,,
13.6162,100.7478,,,,,
13.6162,100.7476,,,,,
13.6163,100.7474,,,,,
13.6164,100.7472,,,,,
13.6165,100.7471,,,,,
13.6166,100.7469,,,,,
13.6166,100.7467,,,,,
13.6167,100.7466,,,,,
13.6168,100.7464,,,,,
13.6168,100.7463,,,,,
13.6169,100.7461,,,,,
13.617,100.746,,,,,
13.617,100.7459,,,,,
13.6171,100.7458,,,,,
13.6172,100.7456,,,,,
13.6172,100.7455,,,,,
13.6173,100.7454,,,,,
13.6173,100.7453,,,,,
13.6174,100.7453,,,,,
13.6174,100.7452,,,,,
13.6174,100.7451,,,,,
13.6175,100.745,,,,,
13.6175,100.7449,,,,,
13.6176,100.7448,,,,,
13.6176,100.7448,,,,,
13.6176,100.7447,,,,,
13.6176,100.7447,,,,,
13.6177,100.7446,,,,,
13.6177,100.7446,,,,,
13.6177,100.7446,,,,,
13.6177,100.7446,,,,,
13.6177,100.7446,,,,,
13.6177,100.7446,,,,,
13.6177,100.7446,,,,,
13.6177,100.7446,,,,,
13.6176,100.7446,,,,,
13.6176,100.7446,,,,,
13.6176,100.7446,,,,,
13.6176,100.7445,,,,,
13.6176,100.7445,,,,,
13.6176,100.7445,,,,,
13.6176,100.7445,,,,,
13.6176,100.7445,,,,,
13.6176,100.7445,,,,,
13.6176,100.7445,,,,,
13.6176,100.7445,,,,,
13.6176,100.7445,,,,,
13.6176,100.7445,,,,,
13.6176,100.7445,,,,,
13.6176,100.7445,,,,,
13.6176,100.7445,,,,,
13.6176,100.7444,,,,,
13.6176,100.7444,,,,,
13.6176,100.7444,,,,,
13.6176,100.7444,,,,,
13.6176,100.7444,,,,,
13.6176,100.7444,,,,,
13.6177,100.7444,,,,,
13.6177,100.7444,,,,,
13.6177,100.7444,,,,,
13.6177,100.7443,,,,,
13.6177,100.7443,,,,,
13.6177,100.7443,,,,,
13.6177,100.7442,,,,,
13.6177,100.7442,,,,,
13.6178,100.7441,,,,,
13.6178,100.7441,,,,,
13.6178,100.744,,,,,
13.6179,100.744,,,,,
13.6179,100.744,,,,,
13.6179,100.744,,,,,
13.6179,100.744,,,,,
13.6179,100.744,,,,,
13.6179,100.744,,,,,
13.618,100.744,,,,,
13.618,100.7439,,,,,
13.618,100.7439,,,,,
13.618,100.7439,,,,,
13.618,100.7438,,,,,
13.618,100.7438,,,,,
13.618,100.7438,,,,,
13.618,100.7438,,,,,
13.618,100.7437,,,,,
13.618,100.7437,,,,,
13.618,100.7437,,,,,
13.618,100.7437,,,,,
13.618,100.7437,,,,,
13.618,100.7437,,,,,
13.618,100.7437,,,,,
13.618,100.7436,,,,,
13.618,100.7436,,,,,
13.618,100.7436,,,,,
13.618,100.7436,,,,,
13.618,100.7435,,,,,
13.6181,100.7435,,,,,
13.6181,100.7435,,,,,
13.6181,100.7435,,,,,
13.6181,100.7434,,,,,
13.6181,100.7434,,,,,
13.6181,100.7434,,,,,
13.6181,100.7434,,,,,
13.6182,100.7433,,,,,
13.6182,100.7433,,,,,
13.6182,100.7433,,,,,
13.6182,100.7433,,,,,
13.6182,100.7432,,,,,
13.6182,100.7432,,,,,
13.6182,100.7432,,,,,
13.6182,100.7432,,,,,
13.6182,100.7432,,,,,
13.6182,100.7432,,,,,
13.6182,100.7432,,,,,
13.6182,100.7431,,,,,
13.6182,100.7431,,,,,
13.6182,100.7431,,,,,
13.6182,100.7431,,,,,
13.6182,100.7431,,,,,
13.6182,100.7431,,,,,
13.6182,100.7431,,,,,
13.6182,100.7431,,,,,
13.6182,100.7431,,,,,
13.6182,100.7431,,,,,
13.6182,100.7431,,,,,
13.6182,100.743,,,,,
13.6182,100.743,,,,,
13.6182,100.743,,,,,
13.6182,100.743,,,,,
13.6182,100.743,,,,,
13.6182,100.7429,,,,,
13.6182,100.7429,,,,,
13.6182,100.7429,,,,,
13.6182,100.7429,,,,,
13.6183,100.7429,,,,,
13.6183,100.7429,,,,,
13.6183,100.7429,,,,,
13.6183,100.7429,,,,,
13.6183,100.7429,,,,,
13.6183,100.7429,,,,,
13.6183,100.7428,,,,,
13.6183,100.7428,,,,,
13.6183,100.7428,,,,,
13.6183,100.7428,,,,,
13.6183,100.7427,,,,,
13.6184,100.7427,,,,,
13.6184,100.7427,,,,,
13.6184,100.7426,,,,,
13.6184,100.7426,,,,,
13.6184,100.7426,,,,,
13.6184,100.7425,,,,,
13.6185,100.7424,,,,,
13.6185,100.7424,,,,,
13.6185,100.7423,,,,,
13.6186,100.7422,,,,,
13.6186,100.7421,,,,,
13.6187,100.7421,,,,,
13.6187,100.742,,,,,
13.6187,100.7419,,,,,
13.6188,100.7419,,,,,
13.6188,100.7418,,,,,
13.6188,100.7417,,,,,
13.6188,100.7416,,,,,
13.6189,100.7415,,,,,
13.6189,100.7414,,,,,
13.619,100.7413,,,,,
13.619,100.7412,,,,,
13.6191,100.7411,,,,,
13.6192,100.7409,,,,,
13.6192,100.7408,,,,,
13.6193,100.7407,,,,,
13.6194,100.7406,,,,,
13.6194,100.7404,,,,,
13.6195,100.7403,,,,,
13.6196,100.7401,,,,,
13.6196,100.74,,,,,
13.6197,100.7398,,,,,
13.6198,100.7396,,,,,
13.6198,100.7395,,,,,
13.6199,100.7393,,,,,
13.62,100.7391,,,,,
13.6201,100.7389,,,,,
13.6201,100.7388,,,,,
13.6202,100.7386,,,,,
13.6203,100.7384,,,,,
13.6203,100.7382,,,,,
13.6204,100.738,,,,,
13.6205,100.7378,,,,,
13.6206,100.7376,,,,,
13.6206,100.7374,,,,,
13.6207,100.7372,,,,,
13.6208,100.737,,,,,
13.6209,100.7368,,,,,
13.6209,100.7366,,,,,
13.621,100.7364,,,,,
13.6211,100.7362,,,,,
13.6212,100.736,,,,,
13.6212,100.7359,,,,,
13.6213,100.7357,,,,,
13.6214,100.7356,,,,,
13.6215,100.7354,,,,,
13.6216,100.7353,,,,,
13.6218,100.7353,,,,,
13.622,100.7352,,,,,
13.6221,100.7352,,,,,
13.6222,100.7351,,,,,
13.6224,100.7351,,,,,
13.6225,100.7351,,,,,
13.6227,100.7352,,,,,
13.6229,100.7352,,,,,
13.623,100.7353,,,,,
13.6232,100.7354,,,,,
13.6234,100.7355,,,,,
13.6236,100.7355,,,,,
13.6237,100.7356,,,,,
13.6239,100.7357,,,,,
13.6241,100.7358,,,,,
13.6243,100.7358,,,,,
13.6245,100.7359,,,,,
13.6246,100.736,,,,,
13.6248,100.7361,,,,,
13.625,100.7362,,,,,
13.6252,100.7363,,,,,
13.6254,100.7363,,,,,
13.6256,100.7363,,,,,
13.6258,100.7364,,,,,
13.6259,100.7365,,,,,
13.6261,100.7365,,,,,
13.6263,100.7366,,,,,
13.6266,100.7366,,,,,
13.6268,100.7366,,,,,
13.627,100.7367,,,,,
13.6272,100.7367,,,,,
13.6274,100.7368,,,,,
13.6276,100.7368,,,,,
13.6278,100.7369,,,,,
13.628,100.737,,,,,
13.6281,100.737,,,,,
13.6283,100.7371,,,,,
13.6285,100.7372,,,,,
13.6288,100.7373,,,,,
13.629,100.7374,,,,,
13.6292,100.7375,,,,,
13.6293,100.7376,,,,,
13.6295,100.7377,,,,,
13.6297,100.7378,,,,,
13.6299,100.7379,,,,,
13.6301,100.738,,,,,
13.6303,100.7381,,,,,
13.6305,100.7382,,,,,
13.6307,100.7383,,,,,
13.6309,100.7384,,,,,
13.631,100.7385,,,,,
13.6312,100.7386,,,,,
13.6314,100.7386,,,,,
13.6316,100.7387,,,,,
13.6317,100.7388,,,,,
13.6319,100.7389,,,,,
13.6321,100.739,,,,,
13.6323,100.739,,,,,
13.6325,100.7391,,,,,
13.6327,100.7392,,,,,
13.6328,100.7393,,,,,
13.633,100.7394,,,,,
13.6332,100.7395,,,,,
13.6334,100.7396,,,,,
13.6336,100.7397,,,,,
13.6338,100.7398,,,,,
13.634,100.7399,,,,,
13.6342,100.74,,,,,
13.6343,100.7401,,,,,
13.6345,100.7402,,,,,
13.6347,100.7403,,,,,
13.6349,100.7404,,,,,
13.6351,100.7405,,,,,
13.6354,100.7406,,,,,
13.6356,100.7407,,,,,
13.6358,100.7408,,,,,
13.636,100.7409,,,,,
13.6362,100.741,,,,,
13.6364,100.7411,,,,,
13.6366,100.7411,,,,,
13.6368,100.7412,,,,,
13.637,100.7413,,,,,
13.6372,100.7414,,,,,
13.6374,100.7415,,,,,
13.6376,100.7416,,,,,
13.6378,100.7416,,,,,
13.638,100.7417,,,,,
13.6382,100.7418,,,,,
13.6384,100.7419,,,,,
13.6386,100.742,,,,,
13.6388,100.7421,,,,,
13.639,100.7421,,,,,
13.6391,100.7422,,,,,
13.6393,100.7423,,,,,
13.6395,100.7424,,,,,
13.6397,100.7425,,,,,
13.6399,100.7425,,,,,
13.6401,100.7426,,,,,
13.6403,100.7427,,,,,
13.6405,100.7428,,,,,
13.6407,100.7429,,,,,
13.6409,100.743,,,,,
13.6411,100.7431,,,,,
13.6413,100.7432,,,,,
13.6415,100.7432,,,,,
13.6417,100.7433,,,,,
13.6419,100.7434,,,,,
13.6421,100.7435,,,,,
13.6423,100.7436,,,,,
13.6425,100.7437,,,,,
13.6427,100.7438,,,,,
13.6429,100.7439,,,,,
13.6431,100.744,,,,,
13.6433,100.7441,,,,,
13.6435,100.7442,,,,,
13.6437,100.7443,,,,,
13.6439,100.7444,,,,,
13.6441,100.7445,,,,,
13.6444,100.7446,,,,,
13.6446,100.7447,,,,,
13.6448,100.7448,,,,,
13.645,100.7449,,,,,
13.6452,100.745,,,,,
13.6455,100.7451,,,,,
13.6457,100.7452,,,,,
13.6459,100.7453,,,,,
13.6461,100.7454,,,,,
13.6463,100.7455,,,,,
13.6466,100.7456,,,,,
13.6468,100.7457,,,,,
13.647,100.7458,,,,,
13.6472,100.7459,,,,,
13.6474,100.746,,,,,
13.6476,100.7461,,,,,
13.6478,100.7461,,,,,
13.648,100.7462,,,,,
13.6482,100.7463,,,,,
13.6484,100.7464,,,,,
13.6485,100.7465,,,,,
13.6487,100.7466,,,,,
13.6488,100.7467,,,,,
13.649,100.7468,,,,,
13.6491,100.747,,,,,
13.6492,100.7471,,,,,
13.6493,100.7473,,,,,
13.6494,100.7475,,,,,
13.6495,100.7476,,,,,
13.6495,100.7478,,,,,
13.6496,100.748,,,,,
13.6496,100.7482,,,,,
13.6496,100.7484,,,,,
13.6496,100.7487,,,,,
13.6497,100.7489,,,,,
13.6497,100.7491,,,,,
13.6497,100.7493,,,,,
13.6497,100.7496,,,,,
13.6498,100.7498,,,,,
13.6498,100.75,,,,,
13.6498,100.7503,,,,,
13.6499,100.7505,,,,,
13.6499,100.7507,,,,,
13.6499,100.751,,,,,
13.6499,100.7512,,,,,
13.65,100.7514,,,,,
13.65,100.7516,,,,,
13.6501,100.7519,,,,,
13.6501,100.7521,,,,,
13.6502,100.7523,,,,,
13.6503,100.7525,,,,,
13.6505,100.7526,,,,,
13.6506,100.7528,,,,,
13.6508,100.753,,,,,
13.651,100.7531,,,,,
13.6512,100.7532,,,,,
13.6514,100.7533,,,,,
13.6516,100.7534,,,,,
13.6518,100.7535,,,,,
13.652,100.7537,,,,,
13.6522,100.7538,,,,,
13.6524,100.7539,,,,,
13.6526,100.754,,,,,
13.6528,100.7541,,,,,
13.6531,100.7543,,,,,
13.6533,100.7544,,,,,
13.6535,100.7545,,,,,
13.6537,100.7546,,,,,
13.6539,100.7548,,,,,
13.6541,100.7549,,,,,
13.6543,100.755,,,,,
13.6546,100.755,,,,,
13.6548,100.7551,,,,,
13.655,100.7551,,,,,
13.6553,100.7552,,,,,
13.6555,100.7553,,,,,
13.6558,100.7553,,,,,
13.656,100.7554,,,,,
13.6562,100.7555,,,,,
13.6564,100.7555,,,,,
13.6566,100.7556,,,,,
13.6569,100.7556,,,,,
13.6571,100.7557,,,,,
13.6573,100.7557,,,,,
13.6575,100.7558,,,,,
13.6577,100.7558,,,,,
13.658,100.7559,,,,,
13.6582,100.756,,,,,
13.6584,100.756,,,,,
13.6586,100.7561,,,,,
13.6589,100.7561,,,,,
13.6591,100.7562,,,,,
13.6593,100.7562,,,,,
13.6596,100.7563,,,,,
13.6598,100.7563,,,,,
13.66,100.7564,,,,,
13.6603,100.7565,,,,,
13.6605,100.7566,,,,,
13.6607,100.7566,,,,,
13.661,100.7567,,,,,
13.6612,100.7567,,,,,
13.6614,100.7568,,,,,
13.6617,100.7569,,,,,
13.6619,100.7569,,,,,
13.6621,100.757,,,,,
13.6624,100.7571,,,,,
13.6626,100.7571,,,,,
13.6629,100.7572,,,,,
13.6631,100.7572,,,,,
13.6634,100.7573,,,,,
13.6636,100.7574,,,,,
13.6638,100.7574,,,,,
13.6641,100.7575,,,,,
13.6643,100.7576,,,,,
13.6645,100.7576,,,,,
13.6648,100.7577,,,,,
13.665,100.7578,,,,,
13.6652,100.7578,,,,,
13.6655,100.7579,,,,,
13.6657,100.7579,,,,,
13.6659,100.758,,,,,
13.6661,100.758,,,,,
13.6664,100.7581,,,,,
13.6666,100.7582,,,,,
13.6668,100.7582,,,,,
13.667,100.7583,,,,,
13.6673,100.7583,,,,,
13.6675,100.7584,,,,,
13.6677,100.7585,,,,,
13.6679,100.7585,,,,,
13.6682,100.7586,,,,,
13.6684,100.7586,,,,,
13.6686,100.7587,,,,,
13.6689,100.7588,,,,,
13.6692,100.7588,,,,,
13.6694,100.7589,,,,,
13.6696,100.759,,,,,
13.6699,100.759,,,,,
13.6701,100.7591,,,,,
13.6704,100.7592,,,,,
13.6706,100.7592,,,,,
13.6709,100.7593,,,,,
13.6711,100.7594,,,,,
13.6714,100.7594,,,,,
13.6716,100.7595,,,,,
13.6719,100.7596,,,,,
13.6721,100.7596,,,,,
13.6724,100.7597,,,,,
13.6727,100.7598,,,,,
13.6729,100.7598,,,,,
13.6732,100.7599,,,,,
13.6734,100.76,,,,,
13.6737,100.76,,,,,
13.674,100.7601,,,,,
13.6742,100.7602,,,,,
13.6745,100.7602,,,,,
13.6747,100.7603,,,,,
13.675,100.7604,,,,,
13.6753,100.7605,,,,,
13.6755,100.7605,,,,,
13.6758,100.7606,,,,,
13.676,100.7607,,,,,
13.6762,100.7607,,,,,
13.6766,100.7608,,,,,
13.6768,100.7609,,,,,
13.6771,100.7609,,,,,
13.6773,100.761,,,,,
13.6775,100.761,,,,,
13.6778,100.7611,,,,,
13.678,100.7612,,,,,
13.6782,100.7612,,,,,
13.6784,100.7613,,,,,
13.6786,100.7613,,,,,
13.6788,100.7614,,,,,
13.679,100.7614,,,,,
13.6792,100.7615,,,,,
13.6794,100.7615,,,,,
13.6796,100.7616,,,,,
13.6798,100.7616,,,,,
13.68,100.7617,,,,,
13.6802,100.7618,,,,,
13.6804,100.7618,,,,,
13.6806,100.7619,,,,,
13.6808,100.7619,,,,,
13.6811,100.762,,,,,
13.6813,100.762,,,,,
13.6815,100.7621,,,,,
13.6817,100.7621,,,,,
13.6819,100.7622,,,,,
13.6821,100.7623,,,,,
13.6824,100.7623,,,,,
13.6826,100.7624,,,,,
13.6828,100.7624,,,,,
13.6831,100.7625,,,,,
13.6833,100.7626,,,,,
13.6835,100.7626,,,,,
13.6838,100.7627,,,,,
13.684,100.7627,,,,,
13.6842,100.7628,,,,,
13.6845,100.7629,,,,,
13.6847,100.7629,,,,,
13.685,100.763,,,,,
13.6852,100.7631,,,,,
13.6854,100.7631,,,,,
13.6857,100.7632,,,,,
13.686,100.7632,,,,,
13.6862,100.7633,,,,,
13.6864,100.7634,,,,,
13.6867,100.7634,,,,,
13.6869,100.7635,,,,,
13.6872,100.7636,,,,,
13.6874,100.7636,,,,,
13.6877,100.7637,,,,,
13.6879,100.7638,,,,,
13.6882,100.7638,,,,,
13.6885,100.7639,,,,,
13.6887,100.764,,,,,
13.689,100.764,,,,,
13.6892,100.7641,,,,,
13.6895,100.7642,,,,,
13.6897,100.7643,,,,,
13.69,100.7643,,,,,
13.6902,100.7644,,,,,
13.6905,100.7645,,,,,
13.6908,100.7645,,,,,
13.691,100.7646,,,,,
13.6913,100.7647,,,,,
13.6915,100.7647,,,,,
13.6918,100.7648,,,,,
13.692,100.7649,,,,,
13.6923,100.7649,,,,,
13.6926,100.765,,,,,
13.6928,100.765,,,,,
13.6931,100.7651,,,,,
13.6934,100.7652,,,,,
13.6936,100.7653,,,,,
13.6939,100.7653,,,,,
13.6942,100.7654,,,,,
13.6944,100.7655,,,,,
13.6947,100.7656,,,,,
13.695,100.7656,,,,,
13.6952,100.7657,,,,,
13.6955,100.7658,,,,,
13.6957,100.7658,,,,,
13.696,100.7659,,,,,
13.6962,100.766,,,,,
13.6965,100.766,,,,,
13.6967,100.7661,,,,,
13.697,100.7662,,,,,
13.6972,100.7662,,,,,
13.6975,100.7663,,,,,
13.6977,100.7663,,,,,
13.6979,100.7664,,,,,
13.6982,100.7665,,,,,
13.6984,100.7665,,,,,
13.6986,100.7666,,,,,
13.6989,100.7667,,,,,
13.6991,100.7667,,,,,
13.6993,100.7668,,,,,
13.6996,100.7668,,,,,
13.6998,100.7669,,,,,
13.7,100.7669,,,,,
13.7002,100.767,,,,,
13.7004,100.7671,,,,,
13.7007,100.7671,,,,,
13.7009,100.7672,,,,,
13.7011,100.7672,,,,,
13.7014,100.7673,,,,,
13.7016,100.7674,,,,,
13.7018,100.7674,,,,,
13.702,100.7675,,,,,
13.7022,100.7675,,,,,
13.7024,100.7676,,,,,
13.7026,100.7676,,,,,
13.7028,100.7677,,,,,
13.703,100.7677,,,,,
13.7032,100.7678,,,,,
13.7035,100.7679,,,,,
13.7037,100.7679,,,,,
13.7039,100.768,,,,,
13.7041,100.768,,,,,
13.7043,100.7681,,,,,
13.7045,100.7681,,,,,
13.7047,100.7682,,,,,
13.7048,100.7682,,,,,
13.705,100.7683,,,,,
13.7052,100.7683,,,,,
13.7054,100.7684,,,,,
13.7056,100.7684,,,,,
13.7058,100.7685,,,,,
13.706,100.7685,,,,,
13.7061,100.7686,,,,,
13.7063,100.7686,,,,,
13.7065,100.7687,,,,,
13.7067,100.7687,,,,,
13.7069,100.7688,,,,,
13.707,100.7688,,,,,
13.7072,100.7688,,,,,
13.7074,100.7689,,,,,
13.7075,100.7689,,,,,
13.7077,100.769,,,,,
13.7078,100.769,,,,,
13.708,100.7691,,,,,
13.7081,100.7691,,,,,
13.7082,100.7691,,,,,
13.7084,100.7692,,,,,
13.7085,100.7692,,,,,
13.7086,100.7692,,,,,
13.7087,100.7693,,,,,
13.7088,100.7693,,,,,
13.7089,100.7693,,,,,
13.709,100.7693,,,,,
13.709,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
13.7091,100.7694,,,,,
